NDB_No,FdGrp_cd,Long_Desc,Shrt_Desc,ComName,ManufacName,Survey,Ref_desc,Refuse,SciName,N_Factor,Pro_Factor,Fat_Factor,CHO_Factor
06402,0600,"Soup, black bean, canned, prepared with equal volume water","SOUP,BLACK BEAN,CND,PREP W/ EQ VOLUME H2O",nan,nan,Y,nan,0,nan,nan,nan,nan,nan
06404,0600,"Soup, bean with pork, canned, prepared with equal volume water","SOUP,BEAN W/ PORK,CND,PREP W/ EQ VOLUME H2O",nan,nan,Y,nan,0,nan,6.25,3.70,8.90,4.00
06406,0600,"Soup, bean with frankfurters, canned, prepared with equal volume water","SOUP,BEAN W/ FRANKFURTERS,CND,PREP W/ EQ VOLUME H2O",nan,nan,nan,nan,0,nan,6.25,3.70,8.90,4.00
06409,0600,"Soup, beef noodle, canned, prepared with equal volume water","SOUP,BF NOODLE,CND,PREP W/ EQ VOLUME H2O",nan,nan,Y,nan,0,nan,6.25,4.10,8.90,4.10
06410,0600,"Soup, cream of celery, canned, prepared with equal volume water","SOUP,CRM OF CELERY,CND,PREP W/ EQ VOLUME H2O",nan,nan,nan,nan,0,nan,6.25,3.90,8.80,3.90
06411,0600,"Soup, cheese, canned, prepared with equal volume water","SOUP,CHS,CND,PREP W/ EQ VOLUME H2O",nan,nan,nan,nan,0,nan,6.25,4.10,8.80,3.90
06413,0600,"Soup, chicken broth, canned, prepared with equal volume water","SOUP,CHICK BROTH,CND,PREP W/ EQ VOLUME H2O",nan,nan,Y,nan,0,nan,6.25,4.20,9.00,4.00
06415,0600,"CAMPBELL'S CHUNKY, Hearty Beef Barley Soup","CAMPBELL'S CHUNKY,HEARTY BF BARLEY SOUP",nan,Campbell Soup Co.,nan,nan,0,nan,nan,nan,nan,nan
06416,0600,"Soup, cream of chicken, canned, prepared with equal volume water","SOUP,CRM OF CHICK,CND,PREP W/ EQ VOLUME H2O",nan,nan,nan,nan,0,nan,6.25,4.30,8.90,3.90
06417,0600,"Soup, chicken gumbo, canned, prepared with equal volume water","SOUP,CHICK GUMBO,CND,PREP W/ EQ VOLUME H2O",nan,nan,Y,nan,0,nan,6.25,3.80,9.00,4.00
06419,0600,"Soup, chicken noodle, canned, prepared with equal volume water","SOUP,CHICK NOODLE,CND,PREP W/ EQ VOLUME H2O",nan,nan,Y,nan,0,nan,6.25,4.10,8.90,4.10
06423,0600,"Soup, chicken with rice, canned, prepared with equal volume water","SOUP,CHICK W/ RICE,CND,PREP W/ EQ VOLUME H2O",nan,nan,Y,nan,0,nan,6.25,4.00,9.00,4.00
06426,0600,"Soup, chili beef, canned, prepared with equal volume water","SOUP,CHILI BF,CND,PREP W/ EQ VOLUME H2O",nan,nan,Y,nan,0,nan,6.25,3.70,8.90,4.00
06428,0600,"Soup, clam chowder, manhattan, canned, prepared with equal volume water","SOUP,CLAM CHOWDER,MANHATTAN,CND,PREP W/EQ VOLUME H2O",nan,nan,Y,nan,0,nan,6.25,3.80,9.00,4.00
06430,0600,"Soup, clam chowder, new england, canned, prepared with equal volume water","SOUP,CLAM CHOWDER,NEW ENGLAND,CND,PREP W/ EQ VOLUME H2O",nan,nan,Y,nan,0,nan,nan,nan,nan,nan
06431,0600,"CAMPBELL'S CHUNKY, New England Clam Chowder","CAMPBELL'S CHUNKY,NEW ENGLAND CLAM CHOWDER",nan,Campbell Soup Co.,nan,nan,0,nan,nan,nan,nan,nan
06432,0600,"Soup, beef broth, bouillon, consomme, prepared with equal volume water","SOUP,BF BROTH,BOUILLON,CONSOMME,PREP W/ EQ VOLUME H2O",nan,nan,nan,nan,0,nan,6.25,4.00,9.00,4.00
06434,0600,"CAMPBELL'S CHUNKY, Old Fashioned Vegetable Beef Soup","CAMPBELL'S CHUNKY,OLD FASHIONED VEG BF SOUP",nan,Campbell Soup Co.,nan,nan,0,nan,nan,nan,nan,nan
06440,0600,"Soup, minestrone, canned, prepared with equal volume water","SOUP,MINESTRONE,CND,PREP W/ EQ VOLUME H2O",nan,nan,nan,nan,0,nan,6.25,3.70,8.90,4.00
06442,0600,"Soup, mushroom barley, canned, prepared with equal volume water","SOUP,MUSHROOM BARLEY,CND,PREP W/ EQ VOLUME H2O",nan,nan,nan,nan,0,nan,6.25,3.60,8.90,4.00
06443,0600,"Soup, cream of mushroom, canned, prepared with equal volume water","SOUP,CRM OF MUSHROOM,CND,PREP W/ EQ VOLUME H2O",nan,nan,Y,nan,0,nan,6.25,3.90,8.80,4.00
06444,0600,"Soup, mushroom with beef stock, canned, prepared with equal volume water","SOUP,MUSHROOM W/ BF STOCK,CND,PREP W/ EQ VOLUME H2O",nan,nan,nan,nan,0,nan,6.25,4.00,9.00,4.00
06446,0600,"Soup, cream of onion, canned, prepared with equal volume water","SOUP,CRM OF ONION,CND,PREP W/ EQ VOLUME H2O",nan,nan,nan,nan,0,nan,6.25,3.90,8.80,3.90
06448,0600,"Soup, oyster stew, canned, prepared with equal volume water","SOUP,OYSTER STEW,CND,PREP W/ EQ VOLUME H2O",nan,nan,nan,nan,0,nan,6.25,4.30,8.90,3.90
06449,0600,"Soup, pea, green, canned, prepared with equal volume water","SOUP,PEA,GRN,CND,PREP W/ EQ VOLUME H2O",nan,nan,Y,nan,0,nan,6.25,3.70,8.90,4.00
06451,0600,"Soup, pea, split with ham, canned, prepared with equal volume water","SOUP,PEA,SPLIT W/ HAM,CND,PREP W/ EQ VOLUME H2O",nan,nan,nan,nan,0,nan,6.25,3.70,8.90,4.00
06453,0600,"Soup, cream of potato, canned, prepared with equal volume water","SOUP,CRM OF POTATO,CND,PREP W/ EQ VOLUME H2O",nan,nan,nan,nan,0,nan,6.25,3.90,8.80,4.00
06456,0600,"Soup, cream of shrimp, canned, prepared with equal volume water","SOUP,CRM OF SHRIMP,CND,PREP W/ EQ VOLUME H2O",nan,nan,Y,nan,0,nan,6.25,4.30,8.90,3.90
06461,0600,"Soup, tomato beef with noodle, canned, prepared with equal volume water","SOUP,TOMATO BF W/ NOODLE,CND,PREP W/ EQ VOLUME H2O",nan,nan,Y,nan,0,nan,6.25,3.80,9.00,4.00
06463,0600,"Soup, tomato rice, canned, prepared with equal volume water","SOUP,TOMATO RICE,CND,PREP W/ EQ VOLUME H2O",nan,nan,Y,nan,0,nan,6.25,3.70,8.90,4.00
06465,0600,"Soup, turkey noodle, canned, prepared with equal volume water","SOUP,TURKEY NOODLE,CND,PREP W/ EQ VOLUME H2O",nan,nan,nan,nan,0,nan,6.25,4.10,8.90,4.10
06466,0600,"Soup, turkey vegetable, canned, prepared with equal volume water","SOUP,TURKEY VEG,CND,PREP W/ EQ VOLUME H2O",nan,nan,nan,nan,0,nan,6.25,3.80,9.00,4.00
06468,0600,"Soup, vegetarian vegetable, canned, prepared with equal volume water","SOUP,VEGETARIAN VEG,CND,PREP W/ EQ VOLUME H2O",nan,nan,Y,nan,0,nan,6.25,2.50,8.50,4.00
06471,0600,"Soup, vegetable beef, canned, prepared with equal volume water","SOUP,VEG BF,CND,PREP W/ EQ VOLUME H2O",nan,nan,Y,nan,0,nan,6.25,3.80,9.00,4.00
06472,0600,"Soup, vegetable with beef broth, canned, prepared with equal volume water","SOUP,VEG W/ BF BROTH,CND,PREP W/ EQ VOLUME H2O",nan,nan,Y,nan,0,nan,6.25,3.80,9.00,4.00
06475,0600,"Soup, beef broth or bouillon, powder, prepared with water","SOUP,BF BROTH OR BOUILLON,PDR,PREP W/H2O",nan,nan,Y,nan,0,nan,6.25,4.00,9.00,4.00
06476,0600,"Soup, beef broth, cubed, prepared with water","SOUP,BF BROTH,CUBED,PREP W/H2O",nan,nan,nan,nan,0,nan,6.25,4.00,8.90,4.00
06480,0600,"Soup, chicken broth or bouillon, dry, prepared with water","SOUP,CHICK BROTH OR BOUILLON,DRY,PREP W/ H2O",nan,nan,Y,nan,0,nan,6.25,4.20,9.00,4.00
06481,0600,"Soup, chicken broth cubes, dry, prepared with water","SOUP,CHICK BROTH CUBES,DRY,PREP W/ H2O",nan,nan,nan,nan,0,nan,6.25,4.20,9.00,4.00
06483,0600,"Soup, cream of chicken, dry, mix, prepared with water","SOUP,CRM OF CHICK,DRY,MIX,PREP W/ H2O",nan,nan,Y,nan,0,nan,6.25,4.30,8.90,3.90
06494,0600,"Soup, onion, dry, mix, prepared with water","SOUP,ONION,DRY,MIX,PREP W/ H2O",nan,nan,Y,nan,0,nan,6.25,2.50,8.50,4.00
06498,0600,"Soup, tomato, dry, mix, prepared with water","SOUP,TOMATO,DRY,MIX,PREP W/ H2O",nan,nan,Y,nan,0,nan,6.25,2.80,8.70,3.80
06528,0600,"Soup, chicken noodle, dry, mix, prepared with water","SOUP,CHICK NOODLE,DRY,MIX,PREP W/ H2O",nan,nan,Y,nan,0,nan,6.25,4.10,8.90,4.10
06547,0600,"Soup, beef mushroom, canned, prepared with equal volume water","SOUP,BF MUSHROOM,CND,PREP W/ EQ VOLUME H2O",nan,nan,nan,nan,0,nan,6.25,3.80,9.00,4.00
06549,0600,"Soup, chicken mushroom, canned, prepared with equal volume water","SOUP,CHICK MUSHROOM,CND,PREP W/ EQ VOLUME H2O",nan,nan,nan,nan,0,nan,6.25,4.00,9.00,4.20
06558,0600,"Soup, tomato bisque, canned, prepared with equal volume water","SOUP,TOMATO BISQUE,CND,PREP W/ EQ VOLUME H2O",nan,nan,nan,nan,0,nan,6.25,3.90,8.80,3.90
06559,0600,"Soup, tomato, canned, prepared with equal volume water, commercial","SOUP,TOMATO,CND,PREP W/EQ VOLUME H2O,COMM",nan,nan,Y,nan,0,nan,6.25,2.80,8.70,3.80
06583,0600,"Soup, ramen noodle, any flavor, dry","SOUP,RAMEN NOODLE,ANY FLAVOR,DRY",nan,nan,Y,nan,0,nan,nan,4.00,9.00,4.00
06584,0600,"Soup, broccoli cheese, canned, condensed, commercial","SOUP,BROCCOLI CHS,CND,COND,COMM",nan,nan,Y,nan,0,nan,nan,nan,nan,nan
06611,0600,"Soup, SWANSON, beef broth, lower sodium","SOUP,SWANSON,BF BROTH,LOWER NA",nan,Campbell Soup Co.,nan,nan,0,nan,nan,nan,nan,nan
06615,0600,"Soup, SWANSON, vegetable broth","SOUP,SWANSON,VEG BROTH",nan,Campbell Soup Co.,nan,nan,0,nan,nan,nan,nan,nan
06618,0600,"Sauce, peanut, made from coconut, water, sugar, peanuts","SAUCE,PNUT,MADE FROM COCNT,H2O,SUGAR,PNUTS",nan,nan,Y,nan,0,nan,nan,4.00,9.00,4.00
06619,0600,"SMART SOUP, Santa Fe Corn Chowder","SMART SOUP,SANTA FE CORN CHOWDER",nan,Smart Soup,nan,nan,0,nan,6.25,nan,nan,nan
06620,0600,"SMART SOUP, French Lentil","SMART SOUP,FRENCH LENTIL",nan,Smart Soup,nan,nan,0,nan,6.25,nan,nan,nan
06621,0600,"SMART SOUP, Greek Minestrone","SMART SOUP,GREEK MINESTRONE",nan,Smart Soup,nan,nan,0,nan,6.25,nan,nan,nan
06622,0600,"SMART SOUP, Indian Bean Masala","SMART SOUP,INDIAN BEAN MASALA",nan,Smart Soup,nan,nan,0,nan,6.25,nan,nan,nan
06623,0600,"SMART SOUP, Moroccan Chick Pea","SMART SOUP,MOROCCAN CHICK PEA",nan,Smart Soup,nan,nan,0,nan,6.25,nan,nan,nan
06624,0600,"SMART SOUP, Thai Coconut Curry","SMART SOUP,THAI COCNT CURRY",nan,Smart Soup,nan,nan,0,nan,6.25,nan,nan,nan
06625,0600,"SMART SOUP, Vietnamese Carrot Lemongrass","SMART SOUP,VIETNAMESE CARROT LEMONGRASS",nan,Smart Soup,nan,nan,0,nan,6.25,nan,nan,nan
06626,0600,"Sauce, pesto, ready-to-serve, refrigerated","SAUCE,PESTO,RTS,REFR",nan,nan,nan,nan,0,nan,nan,nan,nan,nan
06627,0600,"Sauce, pesto, ready-to-serve, shelf stable","SAUCE,PESTO,RTS,SHELF STABLE",nan,nan,nan,nan,0,nan,nan,nan,nan,nan
06628,0600,"Sauce, pesto, BUITONI, pesto with basil, ready-to-serve, refrigerated","SAUCE,PESTO,BUITONI,PESTO W/ BASIL,RTS,REFR",nan,"Nestle USA, Inc.",nan,nan,0,nan,nan,nan,nan,nan
06629,0600,"Sauce, pesto, CLASSICO, basil pesto, ready-to-serve","SAUCE,PESTO,CLASSICO,BASIL PESTO,RTS",nan,Classico,nan,nan,0,nan,nan,nan,nan,nan
06630,0600,"Sauce, pesto, MEZZETTA, NAPA VALLEY BISTRO, basil pesto, ready-to-serve","SAUCE,PESTO,MEZZETTA,NAPA VALLEY BISTRO,BASIL PESTO,RTS",nan,Mezzetta,nan,nan,0,nan,nan,nan,nan,nan
06631,0600,"Sauce, hot chile, sriracha","SAUCE,HOT CHILE,SRIRACHA",nan,nan,nan,nan,0,nan,nan,nan,nan,nan
06632,0600,"Sauce, hot chile, sriracha, CHA! BY TEXAS PETE","SAUCE,HOT CHILE,SRIRACHA,CHA! BY TEXAS PETE",nan,TW Garner Food Company,nan,nan,0,nan,nan,nan,nan,nan
06633,0600,"Sauce, hot chile, sriracha, TUONG OT SRIRACHA","SAUCE,HOT CHILE,SRIRACHA,TUONG OT SRIRACHA",nan,"Huy Fong Foods, Inc.",nan,nan,0,nan,nan,nan,nan,nan
06700,0600,"Soup, vegetable broth, ready to serve","SOUP,VEG BROTH,READY TO SERVE",nan,nan,Y,nan,0,nan,nan,nan,nan,nan
06720,0600,"Sauce, cheese sauce mix, dry","SAUCE,CHS SAU MIX,DRY",nan,nan,nan,nan,0,nan,nan,nan,nan,nan
06725,0600,"Soup, chicken corn chowder, chunky, ready-to-serve, single brand","SOUP,CHICK CORN CHOWDER,CHUNKY,RTS,SINGLE BRAND",nan,nan,nan,nan,0,nan,nan,nan,nan,nan
06731,0600,"Soup, bean with bacon, condensed, single brand","SOUP,BEAN W/BACON,COND,SINGLE BRAND",nan,nan,nan,nan,0,nan,nan,nan,nan,nan
06742,0600,"Soup, vegetable beef, microwavable, ready-to-serve, single brand","SOUP,VEG BF,MICROWAVABLE,RTS,SINGLE BRAND",nan,nan,nan,nan,0,nan,nan,nan,nan,nan
06749,0600,"Soup, beef and vegetables, canned, ready-to-serve","SOUP,BF & VEG,CND,RTS",nan,nan,Y,nan,0,nan,6.25,4.00,9.00,4.00
06930,0600,"Sauce, cheese, ready-to-serve","SAUCE,CHS,RTS",nan,nan,nan,nan,0,nan,nan,nan,nan,nan
06931,0600,"Sauce, pasta, spaghetti/marinara, ready-to-serve","SAUCE,PASTA,SPAGHETTI/MARINARA,RTS",nan,nan,Y,nan,0,nan,nan,nan,nan,nan
06955,0600,"Soup, cream of chicken, canned, condensed, reduced sodium","SOUP,CRM OF CHICK,CND,COND,RED NA",nan,nan,Y,nan,0,nan,nan,nan,nan,nan
06956,0600,"Soup, tomato, canned, condensed, reduced sodium","SOUP,TOMATO,CND,COND,RED NA",nan,nan,Y,nan,0,nan,nan,nan,nan,nan
06957,0600,"Gravy, brown instant, dry","GRAVY,BROWN INST,DRY",nan,nan,Y,nan,0,nan,nan,nan,nan,nan
06958,0600,"Gravy, instant beef, dry","GRAVY,INST BF,DRY",nan,nan,Y,nan,0,nan,nan,nan,nan,nan
06959,0600,"Gravy, instant turkey, dry","GRAVY,INST TURKEY,DRY",nan,nan,Y,nan,0,nan,nan,nan,nan,nan
06960,0600,"Sauce, alfredo mix, dry","SAUCE,ALFREDO MIX,DRY",nan,nan,nan,nan,0,nan,nan,nan,nan,nan
06961,0600,"Sauce, peppers, hot, chili, mature red, canned","SAUCE,PEPPERS,HOT,CHILI,MATURE RED,CND",nan,nan,Y,nan,0,nan,nan,nan,nan,nan
06962,0600,"Sauce, chili, peppers, hot, immature green, canned","SAUCE,CHILI,PEPPERS,HOT,IMMAT GRN,CND",nan,nan,Y,nan,0,nan,nan,nan,nan,nan
06963,0600,Fish broth,FISH BROTH,nan,nan,Y,nan,0,nan,nan,nan,nan,nan
06964,0600,"Soup, tomato, low sodium, with water","SOUP,TOMATO,LO NA,W/H2O",nan,nan,Y,nan,0,nan,nan,nan,nan,nan
06965,0600,"Soup, pea, low sodium, prepared with equal volume water","SOUP,PEA,LO NA,PREP W/ EQ VOLUME H2O",nan,nan,Y,nan,0,nan,nan,nan,nan,nan
06966,0600,"Soup, chicken noodle, low sodium, canned, prepared with equal volume water","SOUP,CHICK NOODLE,LO NA,CND,PREP W/ EQ VOLUME H2O",nan,nan,Y,nan,0,nan,nan,nan,nan,nan
06967,0600,"Soup, vegetable soup, condensed, low sodium, prepared with equal volume water","SOUP,VEG SOUP,COND,LO NA,PREP W/ EQ VOLUME H2O",nan,nan,Y,nan,0,nan,nan,nan,nan,nan
06968,0600,"Soup, cream of mushroom, low sodium, ready-to-serve, canned","SOUP,CRM OF MUSHROOM,LO NA,RTS,CND",nan,nan,Y,nan,0,nan,nan,nan,nan,nan
06969,0600,"Potato soup, instant, dry mix","POTATO SOUP,INST,DRY MIX",nan,nan,Y,nan,0,nan,nan,nan,nan,nan
06970,0600,"Soup, chicken broth, low sodium, canned","SOUP,CHICK BROTH,LO NA,CND",nan,nan,Y,nan,0,nan,nan,nan,nan,nan
06971,0600,"Sauce, worcestershire","SAUCE,WORCESTERSHIRE",nan,nan,Y,nan,0,nan,6.25,4.00,9.00,4.00
06972,0600,"Sauce, tomato chili sauce, bottled, with salt","SAUCE,TOMATO CHILI SAU,BTLD,W/SALT",nan,nan,Y,nan,0,nan,nan,nan,nan,nan
06974,0600,"Soup, vegetable chicken, canned, prepared with water, low sodium","SOUP,VEG CHICK,CND,PREP W/ H2O,LO NA",nan,nan,Y,nan,0,nan,nan,nan,nan,nan
06976,0600,"Sauce, pasta, spaghetti/marinara, ready-to-serve, low sodium","SAUCE,PASTA,SPAGHETTI/MARINARA,RTS,LO NA",nan,nan,Y,nan,0,nan,6.25,4.00,9.00,4.00
06977,0600,"Gravy, meat or poultry, low sodium, prepared","GRAVY,MEAT OR POULTRY,LO NA,PREP",nan,nan,Y,nan,0,nan,nan,nan,nan,nan
06978,0600,"Soup, beef and mushroom, low sodium, chunk style","SOUP,BF & MUSHROOM,LO NA,CHUNK STYLE",nan,nan,Y,nan,0,nan,nan,nan,nan,nan
06980,0600,"Soup, beef stroganoff, canned, chunky style, ready-to-serve","SOUP,BF STROGANOFF,CND,CHUNKY STYLE,RTS",nan,nan,Y,nan,0,nan,nan,nan,nan,nan
06981,0600,"Soup, bouillon cubes and granules, low sodium, dry","SOUP,BOUILLON CUBES&GRANULES,LO NA,DRY",nan,nan,Y,nan,0,nan,nan,nan,nan,nan
06982,0600,"Soup, ramen noodle, beef flavor, dry","SOUP,RAMEN NOODLE,BF FLAVOR,DRY",nan,nan,nan,nan,0,nan,nan,4.00,9.00,4.00
06983,0600,"Soup, ramen noodle, chicken flavor, dry","SOUP,RAMEN NOODLE,CHICK FLAVOR,DRY",nan,nan,nan,nan,0,nan,nan,4.00,9.00,4.00
06985,0600,"Gravy, HEINZ Home Style, savory beef","GRAVY,HEINZ HOME STYLE,SAVORY BF",nan,"H.J. Heinz, Co.",nan,nan,0,nan,6.25,4.00,9.00,4.00
06999,0600,"Gravy, CAMPBELL'S, chicken","GRAVY,CAMPBELL'S,CHICK",nan,Campbell Soup Co.,nan,nan,0,nan,nan,nan,nan,nan
07001,0700,"Barbecue loaf, pork, beef","BARBECUE LOAF,PORK,BEEF",nan,nan,nan,nan,0,nan,6.25,4.27,9.02,3.87
07002,0700,"Beerwurst, beer salami, pork and beef","BEERWURST,BEER SALAMI,PORK & BF",nan,nan,Y,nan,0,nan,6.25,4.27,9.02,3.68
07003,0700,"Beerwurst, beer salami, pork","BEERWURST,BEER SALAMI,PORK",nan,nan,nan,nan,0,nan,6.25,4.27,9.02,3.87
07004,0700,"Sausage, Berliner, pork, beef",SAUSAGE  BERLINER  PORK  BF,nan,nan,nan,nan,0,nan,6.25,4.27,9.02,3.87
07005,0700,Blood sausage,BLOOD SAUSAGE,nan,nan,Y,nan,0,nan,6.25,4.27,9.02,3.87
07006,0700,"Bockwurst, pork, veal, raw",BOCKWURST  PORK  VEAL  RAW,nan,nan,Y,nan,0,nan,6.25,4.00,9.00,4.00
07007,0700,"Bologna, beef","BOLOGNA,BF",nan,nan,Y,nan,0,nan,6.25,4.27,9.02,3.87
07008,0700,"Bologna, beef and pork","BOLOGNA,BF & PORK",nan,nan,Y,nan,0,nan,6.25,4.27,9.02,3.87
07010,0700,"Bologna, pork","BOLOGNA,PORK",nan,nan,Y,nan,0,nan,6.25,4.27,9.02,3.87
07011,0700,"Bologna, turkey",BOLOGNA  TURKEY,nan,nan,Y,nan,0,nan,6.25,4.00,9.00,4.00
07013,0700,"Bratwurst, pork, cooked","BRATWURST,PORK,CKD",nan,nan,Y,nan,0,nan,6.25,4.27,9.02,3.87
07014,0700,"Braunschweiger (a liver sausage), pork","BRAUNSCHWEIGER (A LIVER SAUSAGE),PORK",nan,nan,Y,nan,0,nan,6.25,4.00,9.00,4.00
07015,0700,"Bratwurst, pork, beef, link","BRATWURST,PORK,BF,LINK",nan,nan,nan,nan,0,nan,6.25,4.27,9.02,3.87
07016,0700,"Cheesefurter, cheese smokie, pork, beef","CHEESEFURTER,CHS SMOKIE,PORK,BF",nan,nan,Y,nan,0,nan,6.25,4.27,9.02,3.87
07018,0700,Chicken spread,CHICKEN SPRD,nan,nan,nan,nan,0,nan,6.25,4.00,4.00,4.00
07019,0700,"Sausage, pork, chorizo, link or ground, raw","SAUSAGE,PORK,CHORIZO,LINK OR GROUND,RAW",nan,nan,Y,nan,0,nan,nan,nan,nan,nan
07020,0700,"Corned beef loaf, jellied","CORNED BEEF LOAF,JELLIED",nan,nan,nan,nan,0,nan,6.25,4.27,9.02,3.87
07021,0700,"Dutch brand loaf, chicken, pork and beef","DUTCH BRAND LOAF,CHICK,PORK & BF",nan,nan,Y,nan,0,nan,6.25,4.27,9.02,3.87
07022,0700,"Frankfurter, beef, unheated","FRANKFURTER,BF,UNHTD","hot dog, frank, wiener",nan,Y,nan,0,nan,6.25,4.27,9.02,3.87
07024,0700,"Frankfurter, chicken","FRANKFURTER,CHICKEN","hot dog, wiener, frank",nan,Y,nan,0,nan,6.25,4.27,9.02,3.87
07025,0700,"Frankfurter, turkey","FRANKFURTER,TURKEY","hot dog, wiener, frank",nan,Y,nan,0,nan,6.25,4.27,9.02,3.87
07026,0700,"Ham, chopped, canned","HAM,CHOPPED,CANNED",nan,nan,Y,nan,0,nan,6.25,4.27,9.02,3.87
07027,0700,"Ham, chopped, not canned","HAM,CHOPPED,NOT CANNED",nan,nan,Y,nan,0,nan,6.25,4.27,9.02,3.87
07028,0700,"Ham, sliced, pre-packaged, deli meat (96%fat free, water added)","HAM,SLICED,PRE-PACKAGED,DELI MEAT (96%FAT FREE,H2O ADDED)",nan,nan,Y,nan,0,nan,nan,nan,nan,nan
07029,0700,"Ham, sliced, regular (approximately 11% fat)","HAM,SLICED,REG (APPROX 11% FAT)",nan,nan,Y,nan,0,nan,6.25,4.27,9.02,3.87
07030,0700,"Ham, minced","HAM,MINCED",nan,nan,Y,nan,0,nan,6.25,4.27,9.02,3.87
07031,0700,Ham salad spread,HAM SALAD SPREAD,nan,nan,Y,nan,0,nan,6.25,4.27,9.02,3.68
07032,0700,Ham and cheese loaf or roll,HAM&CHS LOAF OR ROLL,nan,nan,Y,nan,0,nan,6.25,4.27,9.02,3.68
07033,0700,Ham and cheese spread,HAM AND CHEESE SPREAD,nan,nan,nan,nan,0,nan,6.25,4.27,9.02,3.87
07034,0700,"Headcheese, pork","HEADCHEESE,PORK",nan,nan,Y,nan,0,nan,6.25,4.27,9.02,3.68
07036,0700,"Sausage, Italian, pork, mild, raw","SAUSAGE,ITALIAN,PORK,MILD,RAW",nan,nan,nan,nan,0,nan,6.25,4.27,9.02,3.87
07038,0700,"Knackwurst, knockwurst, pork, beef",KNACKWURST  KNOCKWURST  PORK  BF,nan,nan,Y,nan,0,nan,6.25,4.00,9.00,4.00
07039,0700,"Lebanon bologna, beef",LEBANON BOLOGNA  BF,nan,nan,Y,nan,0,nan,6.25,4.00,9.00,4.00
07040,0700,"Liver cheese, pork","LIVER CHEESE,PORK",nan,nan,nan,nan,0,nan,6.25,4.27,9.02,3.87
07041,0700,"Liver sausage, liverwurst, pork","LIVER SAUSAGE,LIVERWURST,PORK",nan,nan,nan,nan,0,nan,6.25,4.27,9.02,3.87
07043,0700,"Roast beef, deli style, prepackaged, sliced","ROAST BF,DELI STYLE,PREPACKAGED,SLICED",nan,nan,Y,nan,0,nan,6.25,4.27,9.02,3.87
07045,0700,"Luncheon meat, pork, canned","LUNCHEON MEAT,PORK,CANNED",nan,nan,Y,nan,0,nan,6.25,4.27,9.02,3.68
07046,0700,"Turkey breast, low salt, prepackaged or deli, luncheon meat","TURKEY BREAST,LO SALT,PREPACKAGED OR DELI,LUNCHEON MEAT",nan,nan,Y,nan,0,nan,6.25,4.00,9.00,4.00
07050,0700,"Mortadella, beef, pork","MORTADELLA,BEEF,PORK",nan,nan,Y,nan,0,nan,6.25,4.27,9.02,3.87
07051,0700,"Olive loaf, pork","OLIVE LOAF,PORK",nan,nan,Y,nan,0,nan,6.25,4.27,9.02,3.87
07052,0700,"Pastrami, turkey","PASTRAMI,TURKEY",nan,nan,Y,nan,0,nan,6.25,4.27,9.02,3.87
07053,0700,"Pate, chicken liver, canned","PATE,CHICKEN LIVER,CANNED",nan,nan,Y,nan,0,nan,6.25,4.27,9.02,3.87
07054,0700,"Pate, goose liver, smoked, canned","PATE,GOOSE LIVER,SMOKED,CND",nan,nan,nan,nan,0,nan,6.25,4.27,9.02,3.87
07055,0700,"Pate, liver, not specified, canned","PATE,LIVER,NOT SPECIFIED,CND",nan,nan,nan,nan,0,nan,6.25,4.27,9.02,3.87
07056,0700,"Peppered loaf, pork, beef",PEPPERED LOAF  PORK  BF,nan,nan,Y,nan,0,nan,6.25,4.27,9.02,3.87
07057,0700,"Pepperoni, beef and pork, sliced","PEPPERONI,BF & PORK,SLICED",nan,nan,Y,nan,0,nan,6.25,4.27,9.02,3.87
07058,0700,"Pickle and pimiento loaf, pork","PICKLE&PIMIENTO LOAF,PORK",nan,nan,Y,nan,0,nan,6.25,4.27,9.02,3.87
07059,0700,"Polish sausage, pork","POLISH SAUSAGE,PORK",nan,nan,nan,nan,0,nan,6.25,4.27,9.02,3.87
07060,0700,"Luxury loaf, pork","LUXURY LOAF,PORK",nan,nan,nan,nan,0,nan,6.25,4.27,9.02,3.87
07061,0700,"Mother's loaf, pork","MOTHER'S LOAF,PORK",nan,nan,nan,nan,0,nan,6.25,4.27,9.02,3.87
07062,0700,"Picnic loaf, pork, beef","PICNIC LOAF,PORK,BEEF",nan,nan,nan,nan,0,nan,6.25,4.27,9.02,3.87
07063,0700,"Pork sausage, link/patty, unprepared","PORK SAUSAGE,LINK/PATTY,UNPREP",nan,nan,nan,nan,0,nan,nan,nan,nan,nan
07064,0700,"Pork sausage, link/patty, cooked, pan-fried","PORK SAUSAGE,LINK/PATTY,CKD,PAN-FRIED",nan,nan,Y,nan,0,nan,nan,nan,nan,nan
07065,0700,"Sausage, pork and beef, fresh, cooked","SAUSAGE,PORK & BF,FRSH,CKD",nan,nan,Y,nan,0,nan,6.25,4.27,9.02,3.87
07066,0700,"Sausage, turkey, reduced fat, brown and serve, cooked","SAUSAGE,TURKEY,RED FAT,BROWN & SERVE,CKD",nan,nan,Y,nan,0,nan,nan,nan,nan,nan
07067,0700,Poultry salad sandwich spread,POULTRY SALAD SNDWCH SPRD,nan,nan,Y,nan,0,nan,6.25,4.27,9.02,3.87
07068,0700,"Salami, cooked, beef",SALAMI  CKD  BF,nan,nan,Y,nan,0,nan,6.25,4.27,9.02,3.87
